# Name	AO	GBT	AO_UWB	GBT_UWB	DSA2K_full	DSA2K_half	DSA2K_qtr	VLA_LS	ngVLA_Band12
J184850-050136	-2	5083.98445949	-2	3233.43206634	3233.21789371	3344.54627149	3757.01428424	4099.81686058	2832.64353654
J161750-415420	-2	3317.44440569	-2	1284.29568548	3236.4706133	3237.40603932	3241.17009951	821.751623435	521.90559244
J175113-312111	-2	4457.4373104	-2	996.772303622	3239.25854961	3288.71181858	3479.50494425	991.238173067	541.133603266
J182139-072860	-2	3351.25075563	-2	2527.42810858	3242.6025093	3245.04902165	3254.81113891	1403.87320781	780.257008642
J173530-260237	-2	3660.84552074	-2	1658.07865751	3244.34226193	3256.98594084	3307.07852895	1287.27056953	785.837541615
J173722-314552	-2	3380.31587799	-2	698.076937365	3246.3489387	3247.2563363	3250.9831626	645.866157236	356.39083057
J171258-372426	-2	3264.25934402	-2	954.087783768	3248.14007592	3247.4241689	3247.36754773	788.120813287	426.91869724
J171550-302333	-2	3522.29955922	-2	1430.54047783	3248.83525153	3261.13918219	3309.89994563	1158.75166605	645.923508675
J180100-190118	-2	3339.88602338	-2	1142.46084015	3249.03403212	3249.85045379	3253.15439345	800.641206411	506.575964518
J190947+083430	1399.20098609	3257.73992696	1418.74417474	1530.58997924	3258.73568241	3258.8531116	3259.48261868	1056.57992601	608.781366255
J191042+030525	1318.97062763	3330.40599738	1189.6982914	1325.31506586	3260.82497055	3262.65227609	3269.96745994	918.186270766	566.773263978
J165106-392551	-2	3231.9318679	-2	1206.62213025	3261.00674732	3261.83293393	3265.35427432	880.525534078	473.947733869
J165204-385706	-2	3162.93283123	-2	1199.60757987	3263.0440203	3178.92454726	3155.90941304	821.296860689	506.558550011
J181353-255954	-2	3290.66973012	-2	875.625221907	3265.63110378	3265.69922467	3266.34625994	641.425157962	383.593988015
J180744-170039	-2	3688.41933589	-2	1351.08650505	3266.31598112	3283.9014347	3353.32289893	1171.42949384	662.652192884
J173443-365359	-2	3278.92327796	-2	1189.21514893	3267.43896118	3266.47180239	3266.28541235	849.90717787	522.100936463
J173846-285413	-2	4213.87680264	-2	628.436644067	3270.6244831	3303.63985866	3432.52939229	612.329348648	301.850662428
J191011+111818	1354.69631587	3303.04754555	1015.10219586	1143.01442256	3271.46798732	3272.66461121	3277.51075112	813.113240112	494.245119367
J174850-311841	-2	3732.05895103	-2	910.473198003	3271.55425662	3288.30673033	3354.48364309	825.158051349	404.820456399
J175022-234850	-2	4516.02905257	-2	917.585287562	3272.90089406	3323.53853967	3518.81101479	915.603180456	454.861354157
J172315-320711	-2	3279.72868885	-2	1604.67195674	3272.99439187	3272.92633793	3273.15190379	1144.03559791	636.327361513
J180603-202447	-2	4842.71099942	-2	1563.76166914	3273.0326558	3341.57625863	3602.73524577	1647.65534288	999.590465475
J192439+205227	1240.84581206	3282.81786221	1043.92362895	1173.35270234	3273.87826376	3273.87536817	3274.25748973	743.715748885	469.549023397
J180139-261756	-2	3430.58535011	-2	2090.16251118	3275.92267368	3276.01438528	3276.40119939	1230.25301791	613.975257524
J193245+223826	1315.8724948	3395.61766021	799.574544124	915.540465576	3276.84815456	3282.14116325	3303.23920466	676.18695726	377.674359829
J175849-273054	-2	3370.37249065	-2	720.023763124	3277.13352379	3278.94778442	3286.26969837	591.554999958	320.261237125
J181106-180416	-2	4146.81352841	-2	809.450893739	3278.04246855	3309.74895616	3433.65425138	766.210111558	422.510884817
J171749-340310	-2	3308.47438266	-2	712.863465798	3278.93324303	3277.69809833	3277.43465052	592.704617447	296.032913318
J175423-290056	-2	3478.11324516	-2	1041.99206041	3280.30385658	3287.01234662	3313.72446537	844.410305986	496.842422963
J173030-265031	-2	3959.03953567	-2	1218.87287291	3281.22172694	3309.70972529	3421.29335143	1119.36573096	594.067407411
J173460-372955	-2	3300.54593616	-2	1409.51470152	3281.4963794	3281.72942447	3282.75694478	948.941001416	579.576273879
J183422-063901	-2	3321.78052096	-2	1115.07245527	3283.88330191	3285.07365294	3289.87802588	852.870242223	506.954077894
J171756-252923	-2	3330.50212625	-2	1218.00013054	3284.57449471	3284.69583764	3285.38835295	769.726979375	492.199341498
J173840-300425	-2	4843.34223786	-2	817.278124343	3288.46054241	3350.8282593	3589.48029429	837.385535523	459.616516684
J202434+311607	1090.06007771	3400.34394039	1208.91675261	1336.59347332	3289.36801229	3290.08180478	3292.99107709	755.474894142	486.284141669
J180109-283207	-2	3416.9483684	-2	764.239106277	3295.52611243	3298.73003886	3311.54570563	606.178381385	338.96836125
J175950-202741	-2	3310.69343999	-2	950.908943825	3296.30571996	3291.96894477	3290.90958197	723.133925231	431.063561094
J192346+160623	1350.57302089	3697.10882229	890.400384569	1048.18406072	3296.32487519	3310.7982431	3368.07357483	849.80345359	502.71961142
J165139-430033	-2	3298.30755214	-2	1497.74661989	3301.87361116	3296.55079312	3295.23106972	1096.12951973	635.061906493
J181942-204435	-2	3733.09987355	-2	790.798206315	3311.14265198	3326.2979732	3386.24493165	690.010854782	344.777492352
J165442-384045	-2	3509.18282853	-2	952.812840097	3311.32369481	3318.31974685	3346.16583327	745.862191629	431.867757719
J170151-411038	-2	4024.70582793	-2	584.747867473	3311.37869794	3334.74163331	3426.60453838	568.239879742	202.651603258
J173941-205300	-2	3719.80422388	-2	2228.42602624	3315.17932762	3330.88935338	3393.00215751	1777.60106561	1050.16184186
J180611-024415	-2	3379.8131893	-2	1091.82925589	3318.28279868	3318.01306675	3318.02916376	677.338333091	438.150887582
J181538-172104	-2	3519.17443988	-2	1486.03892151	3319.0656506	3325.81992544	3352.73490764	1184.03382723	705.73013709
J182656+001257	1328.56643138	3340.31419656	1521.84566922	1628.31590267	3320.98600781	3321.07621706	3321.59923133	1032.80592815	615.338271681
J190030+041025	1419.71819715	3370.24480058	739.366560041	816.238820561	3322.47753947	3323.18109417	3326.05534011	646.319099043	365.207738218
J172158-354306	-2	4460.37878472	-2	1226.83195019	3323.7629855	3369.67392582	3547.38190468	1202.58367422	708.220201316
J174345-320449	-2	3409.92115697	-2	1184.58889189	3324.06509703	3324.41444394	3325.8919118	951.841382536	580.82555337
J175144-274751	-2	3384.38959353	-2	1116.56877463	3325.13355219	3325.32174351	3326.33959594	851.550646671	527.419387362
J183630-121834	-2	3396.61794325	-2	1289.1266423	3327.56123892	3327.66658304	3328.3322161	870.41895526	549.265599192
J082908-360729	-2	3319.03176921	-2	1695.81009671	3329.99829149	3323.88647825	3322.3389148	954.97910197	574.294839016
J173835-281120	-2	3467.64693925	-2	837.102772827	3331.81922752	3335.25154782	3348.98716711	696.275143952	392.840316896
J172944-262619	-2	3530.91419542	-2	1887.50055004	3336.50119258	3342.36362233	3365.71495863	1332.75104961	733.53798828
J175645-120209	-2	3497.51076762	-2	2164.09440132	3345.22705883	3349.02128226	3364.15569498	1367.19120408	773.80188446
J182358-022758	-2	3456.4187699	-2	1861.64976437	3351.6293803	3353.65146221	3361.73486667	1207.81241597	710.063476936
J172408-282635	-2	3368.14124245	-2	858.44609353	3354.98436944	3355.71711031	3358.71631855	670.123154509	348.019692824
J170626-371003	-2	3385.26281633	-2	914.444862118	3356.88145344	3356.8243147	3357.12158686	707.362654005	416.764478475
J174532-234757	-2	3444.88648597	-2	2013.51634219	3360.06398326	3360.09994243	3360.39704459	1260.7785538	712.439914983
J184320-072501	-2	3492.57665621	-2	1719.96998129	3360.78769473	3362.37062178	3368.71015755	1149.67939998	690.956057797
J175401-294842	-2	3405.82040353	-2	1457.94573155	3361.30797434	3354.64008083	3352.96619269	1044.59227922	635.213379826
J164614-433911	-2	3456.20798408	-2	1251.82373035	3367.12084982	3368.98919283	3376.51640823	942.339850641	580.196604015
J174536-320824	-2	4061.65803504	-2	1077.9848473	3367.21142039	3393.30229432	3495.7205874	983.75622424	565.870470391
J172826-271458	-2	3542.29524297	-2	1138.49453514	3370.24569176	3376.43775603	3401.10470296	867.587493735	519.566204895
J181854-152508	-2	3450.00338771	-2	1182.91852775	3372.93538439	3374.96647882	3383.12252181	937.754066729	561.256755044
J200821+373840	1319.50248964	3387.08803887	769.167208031	859.827403969	3374.02341576	3374.15311756	3375.10648856	602.750791815	355.267054156
J194756+264411	1182.51642157	3446.09148332	1083.98696444	1214.67606403	3381.64525618	3380.92867643	3380.80607756	718.500501921	467.267277512
J182217-124409	-2	3518.8831971	-2	2277.42699601	3382.25351181	3382.15315964	3382.17665331	1379.32899457	717.075681858
J180424-251552	-2	3459.94890074	-2	466.419678472	3386.53184193	3386.68937858	3387.57232651	404.454404232	116.937047438
J180818-140034	-2	3929.98131797	-2	2337.25672087	3389.4043501	3410.91282983	3495.62399152	1985.34846446	1201.71792866
J173749-282532	-2	3806.25298791	-2	654.014479818	3389.78474056	3402.28101072	3451.82507694	610.930862405	228.318272872
J175101-300412	-2	3600.28006855	-2	633.58561971	3392.54158405	3397.59419284	3417.74049899	538.633990228	265.223450292
J180945-320750	-2	3872.11454771	-2	2209.32375138	3397.43935975	3416.42998341	3491.3600912	1847.66933784	1092.95013234
J075341-254512	-2	3452.42775767	-2	1185.18198374	3401.73698347	3402.11164427	3403.7844597	662.130926036	433.289498483
J173804-261717	-2	3467.35446364	-2	1297.89006961	3403.5748959	3403.88592574	3405.21637659	884.34819118	557.396043399
J175409-312623	-2	3536.73921033	-2	1859.28248406	3408.55451767	3408.21177719	3408.17922581	1148.62565977	680.014940814
J163113-403717	-2	3464.35728707	-2	1130.82657267	3412.08731543	3413.05351701	3416.94950967	756.412264639	476.539471178
J171642-344128	-2	3664.35978643	-2	785.916613155	3412.36156132	3420.1195452	3451.00729151	661.173397805	357.909637063
J162129-380433	-2	3454.91003172	-2	1418.20481216	3415.48741719	3415.3713464	3415.55840443	858.659813866	545.49569966
J170625-324716	-2	3516.26494339	-2	1544.30442307	3419.56554389	3421.11939055	3427.3431578	997.811452332	619.633278943
J181531-230216	-2	3478.9411555	-2	818.1913198	3427.45022821	3428.32282116	3431.86595262	634.654541507	359.265594466
J182423-142847	-2	3440.6473545	-2	1059.97410398	3430.29145507	3429.39201072	3429.21829698	832.858021616	482.62637652
J171503-265633	-2	3436.67293258	-2	1396.68463155	3432.03462608	3432.10241063	3432.61658644	904.905777013	559.200529953
J183711-195618	-2	3505.73767388	-2	1381.23412739	3432.56887343	3433.49291432	3437.21552321	860.483897863	547.070228121
J224712+593634	-2	3614.47380848	-2	1105.49351528	3438.51719242	3446.24642891	3476.99873372	825.454326386	470.017707872
J170618-374044	-2	3580.65642912	-2	846.124790712	3443.29971108	3447.0434465	3461.99524397	669.797520748	383.694407863
J174745-285127	-2	3556.02114664	-2	754.991196294	3444.28383614	3442.95048943	3442.77876723	692.417197947	387.666284217
J182010-112448	-2	3449.83126473	-2	1189.63652291	3444.30838723	3441.13504991	3440.35808202	878.956901636	532.5752535
J191525+023859	1285.90095487	3537.1300982	1005.40057753	1131.89482549	3445.0151507	3445.97203331	3449.82450771	744.488826768	476.472307549
J163430-373802	-2	3521.73975987	-2	1693.31870745	3456.73807712	3456.63568285	3456.71666969	997.162320508	616.19966428
J075204-420456	-2	3492.0406751	-2	1039.82058829	3456.93702597	3454.48952071	3453.88226777	583.082552662	380.349493475
J183653-170836	-2	3547.61077203	-2	2192.03195173	3458.5017954	3458.92934705	3460.64765028	1243.48731384	714.099700922
J204109+415804	-2	3537.26620337	-2	888.961622376	3463.37109764	3466.08920073	3476.99335412	664.300194438	374.969328743
J170548-402509	-2	3608.26925303	-2	1048.81800484	3464.05976436	3468.28016008	3485.13177518	876.738505019	503.54986283
J184553+023039	1412.61895556	3948.27890575	1344.03771158	1555.40014846	3470.01207697	3486.82971583	3553.30766076	1266.51644977	770.999438531
J173932-295754	-2	3665.13995181	-2	823.398107559	3470.888077	3474.86185671	3490.76416793	745.500121639	406.069791299
J180459-254758	-2	3480.21591058	-2	1010.06039937	3472.73442605	3472.64642784	3472.95115945	798.741107626	444.911258703
J180506-261839	-2	3971.21047302	-2	1268.43847904	3478.02662454	3492.4468585	3549.54700474	993.991092159	620.518750155
J175201-344521	-2	3525.87139689	-2	525.841423342	3480.27006665	3480.8700065	3483.55497697	443.781505993	145.009749863
J192828+183642	1437.29206983	3479.31198635	1260.59164386	1405.43317785	3481.13805502	3482.61879317	3488.55619286	950.74837124	554.089276394
J172833-190752	-2	3529.20177333	-2	1340.10164989	3486.83828783	3455.32135796	3447.11626641	775.25289951	502.012195209
J165944-371901	-2	3527.22142393	-2	1553.35540504	3486.98345939	3487.72583406	3490.73594371	1048.93108991	638.509578802
J174733-384607	-2	3504.57271245	-2	1502.78712328	3493.20210959	3490.20915348	3489.47062669	963.994162082	595.552406296
J194739+191731	1264.92274864	3510.3832783	591.611381807	657.174654901	3496.54168736	3495.53762863	3495.34032294	444.859329728	221.516692043
J172848-251010	-2	3567.83802137	-2	1563.64645737	3497.19830651	3501.72797914	3519.7930825	1125.55350726	587.471439776
J190604-012944	-2	3527.68056239	-2	1251.76599817	3502.62879657	3493.87187746	3491.67060918	808.015672227	514.708918958
J173247-263119	-2	3725.60991279	-2	1330.81987683	3502.73691913	3510.16325789	3539.71845566	990.868885247	608.09689894
J174737-304733	-2	4544.51967643	-2	1877.41356368	3503.00533966	3548.15220341	3723.27006159	1847.66553114	1101.88774076
J173309-305509	-2	4035.76053786	-2	1779.20800395	3510.14397843	3528.02909718	3598.68283642	1525.86849703	925.209195181
J174543-293942	-2	3574.73670713	-2	1098.55529653	3511.77116483	3510.60174305	3510.39604564	968.023674333	557.583121507
J190737-022351	-2	3782.76917218	-2	1063.44036918	3517.31884333	3526.925312	3565.09673829	815.673561801	480.475076129
J190307+101337	1421.53215945	3572.30098312	588.368078093	641.299587456	3520.95237783	3521.89278409	3525.74059561	497.515746103	234.221126531
J172204-324808	-2	3737.75502317	-2	902.288683504	3530.46259164	3535.69423797	3556.55830737	719.019962443	429.995501337
J184004-013521	-2	3556.99258505	-2	1217.68563153	3536.55696251	3536.63936869	3537.20501285	863.390721675	533.597704854
J164742-390312	-2	4461.0736241	-2	1496.35778181	3538.51804506	3574.91648701	3716.94824939	1387.05881782	821.984909543
J195138+193104	1327.90777834	3588.9829237	1746.91161334	1858.94688308	3541.26961043	3542.85491236	3549.19651333	1124.11645216	667.703958341
J183902-060934	-2	3581.16546715	-2	1037.64630915	3541.31143401	3541.55126997	3542.74128696	816.787771507	486.036254952
J172218-381459	-2	3592.15013747	-2	1283.70152204	3543.58899963	3543.92323696	3545.43073241	953.009249118	588.21755713
J180328-173923	-2	3564.36420049	-2	1116.73754388	3543.63165448	3543.35566954	3543.39584966	832.632357272	505.905476903
J174355-285013	-2	4291.56028118	-2	945.78306112	3543.96367598	3568.43669591	3664.69745045	887.365313566	536.111120797
J185128-045943	-2	3580.22641781	-2	679.552159663	3545.00821591	3542.19806015	3541.52142168	549.237402699	271.341751442
J175013-210945	-2	4176.96740426	-2	2000.95982331	3545.85010767	3572.18570766	3675.64222186	1796.8941315	1055.79233563
J174518-290310	-2	3634.33115585	-2	1265.61710937	3552.56099603	3553.72728618	3558.4631677	1093.43214628	634.93557924
J172955-433116	-2	3848.67825878	-2	1611.53769256	3557.71831721	3569.46379365	3616.0669366	1252.6160909	737.855349752
J172234-261521	-2	3548.02091924	-2	1008.49491102	3564.76730056	3564.1599235	3564.52911323	722.444278702	414.150169508
J173722-264447	-2	3725.9674716	-2	1408.41547745	3564.9841907	3572.298684	3601.41290598	1103.4171341	627.028543366
J175725-280919	-2	3708.64027659	-2	1234.10424902	3574.0830288	3578.48264763	3596.05355054	964.244359624	578.582215385
J190253-020938	-2	3667.24685545	-2	1741.69715252	3577.57483723	3580.00348003	3589.71303393	1173.33320882	704.400201763
J164424-404130	-2	4349.6153501	-2	1506.90952259	3579.42668846	3609.76722267	3728.66256919	1360.72096201	806.695332311
J174202-323336	-2	3796.90393022	-2	615.66002273	3583.91270176	3587.16190375	3600.1482183	575.493463141	260.982582154
J181101-345926	-2	3831.07273703	-2	846.137089573	3586.36675572	3595.18136162	3630.23353529	659.418362096	356.551321266
J175612-282821	-2	4120.84660306	-2	1562.2709335	3589.22846344	3607.39816575	3679.18250429	1296.11944763	794.943216983
J180440-221448	-2	4739.64779373	-2	1683.3740917	3589.51416884	3635.97178714	3816.15138855	1638.59949655	1003.07226
J180450-321460	-2	3625.42841619	-2	859.914956263	3590.92040647	3591.84140315	3595.57387887	646.10026911	360.870361483
J175620-213947	-2	3696.81126935	-2	595.12880656	3591.10225541	3592.70673555	3599.18074287	514.401379653	208.977840713
J174601-334753	-2	3897.17869897	-2	2302.80882162	3594.61354263	3604.03250865	3641.46564718	1682.74724661	991.875091885
J172144-360953	-2	3753.83457516	-2	1307.3434298	3606.52197086	3609.70219585	3622.41736095	1014.56754277	626.352339269
J080454-250036	-2	3625.12751861	-2	838.843642222	3608.97426829	3608.70084969	3608.82163778	496.930719359	297.7480166
J180608-133413	-2	3657.51294148	-2	1831.52291395	3609.73107619	3609.51648293	3609.56870056	1161.74779203	695.239657201
J180526-213034	-2	4612.91197719	-2	915.00890378	3613.47417455	3650.34089002	3794.23041966	869.681193585	482.923773498
J184125-053137	-2	3615.23669007	-2	1414.76121221	3615.80665153	3616.10950265	3617.50449663	1079.38565842	627.406242898
J172354-413214	-2	3672.288176	-2	1091.43353636	3619.41323967	3619.73680684	3621.11978578	745.183026659	469.142060512
J165908-355818	-2	3657.46810799	-2	1403.86812542	3624.4155905	3624.17992522	3624.20403369	925.356764289	582.321277078
J175524-293624	-2	4870.84788083	-2	1792.05488594	3629.08984399	3681.34517305	3883.34233341	1791.47299027	1074.82736556
J174302-195743	-2	3879.04836746	-2	2625.06665118	3635.64971098	3642.99140402	3672.21125903	1745.47192409	1047.15135021
J190545-005516	-2	4513.96353771	-2	844.345357202	3649.56845055	3682.82246752	3812.94120985	772.697254285	368.473526528
J175041-404201	-2	3675.34302303	-2	1525.36412213	3653.77754374	3647.44324385	3645.85230542	953.75003885	599.318364864
J190905+071853	1431.35031386	3757.42257119	2294.95076383	2324.70185919	3655.51282325	3655.48097948	3655.59845987	1389.37017521	773.53993819
J173507-295801	-2	5075.40646061	-2	843.26289205	3655.775708	3709.93030968	3919.07437633	847.553374617	452.540789303
J172115-295950	-2	3782.52902541	-2	1024.47259978	3660.17078927	3663.37353742	3676.17301029	758.493990951	460.046528947
J174402-182334	-2	3655.00409853	-2	1390.00417016	3660.19115477	3659.894699	3660.1928075	915.390799568	564.409418668
J170148-403059	-2	4108.26635302	-2	1295.49055454	3669.27245462	3683.42321591	3739.5002404	1062.64432394	655.54876331
J174631-203502	-2	3705.67936304	-2	1089.96813084	3669.66609684	3670.30042494	3673.03556696	775.1759496	473.919045335
J174734-201125	-2	4002.30180655	-2	2157.03727693	3673.7715333	3683.65920994	3722.94847025	1584.6899234	950.848030734
J190740+103642	1403.42653643	3973.91727662	1232.85095749	1402.21031937	3677.64601422	3685.37768229	3716.14777709	1010.70689717	633.718399053
J185605+060546	1517.35071427	3853.25326529	946.672474418	1076.28511111	3680.17425112	3685.70759182	3707.76506721	821.076581432	490.822051207
J170046-295206	-2	3685.07821929	-2	705.207767907	3682.61013809	3683.32288867	3686.25896622	538.479905382	246.778204877
J173044-271228	-2	3828.28457148	-2	740.728057499	3691.67114088	3694.27091382	3704.73730978	550.149596834	291.196518853
J200657+240210	1391.06333809	3698.15305496	1414.76464151	1563.15291909	3693.1306637	3693.64191425	3695.73160653	957.358167704	593.212329641
J175334-290835	-2	3755.83253193	-2	695.098623606	3698.52484352	3698.43215966	3698.85862691	599.172349429	267.134247192
J175057-275617	-2	3812.89100668	-2	646.436639361	3713.47512214	3713.50375694	3714.79450866	562.695815155	261.043239933
J183739+020249	1461.90242371	3796.96490904	983.774341202	1114.81794751	3715.74077317	3718.17797707	3727.92739913	783.466033305	479.17434015
J173612-374536	-2	3558.90425396	-2	1496.74196045	3728.48969123	3580.62007089	3537.42552734	995.779231878	612.348165027
J175747-321539	-2	4086.87800459	-2	2597.86782744	3730.84816361	3742.38184785	3788.1657444	1898.50257954	1144.78204109
J173522-255530	-2	3812.45019585	-2	1906.34608869	3741.84666202	3742.10332625	3743.25885504	1218.30573089	731.345279843
J175400-175521	-2	3765.49611367	-2	1275.75032893	3746.09093137	3746.27975063	3747.17902077	865.344925829	539.574675892
J180622-292912	-2	3960.21488448	-2	748.083887157	3747.08064588	3753.80847303	3780.62319112	651.786762028	239.361205498
J180205-372957	-2	3877.73804068	-2	1190.30085711	3749.7776668	3753.34084886	3767.57501065	822.059041454	512.211398042
J175718-232531	-2	4510.47484285	-2	997.06796737	3754.71646423	3781.68138981	3887.67337371	917.468655295	512.389575182
J173858-361958	-2	3876.39414441	-2	2243.61582943	3756.83906193	3756.93094612	3757.45698826	1377.89269164	793.422276621
J180906-310052	-2	3803.0990601	-2	1204.08715189	3768.6870998	3770.02786341	3775.43069306	858.977062324	518.185708947
J171405-340705	-2	3865.68659216	-2	961.370136444	3769.94407946	3772.98721029	3785.15465438	748.838577606	418.92409073
J182047-311338	-2	3871.58537407	-2	1014.29612688	3771.44406334	3771.81773692	3773.43439806	627.951944702	397.024206626
J175343-304519	-2	3825.28811739	-2	1311.25438825	3781.2217617	3780.67283257	3780.61729356	982.759518456	607.082773795
J190635-081349	-2	3805.73242768	-2	1401.75852047	3782.24136051	3782.37386282	3783.16418685	892.328710905	564.539769422
J173537-240737	-2	3792.00771845	-2	1057.61798072	3782.25978789	3781.54402163	3781.5028635	764.042446419	456.081798261
J174453-290741	-2	4445.75920729	-2	766.257268386	3783.75879939	3803.29949041	3880.49459212	754.217934682	373.219950089
J165531-423820	-2	4455.22366686	-2	1421.32622544	3788.68546218	3814.64852144	3916.78175637	1283.64233919	742.484059963
J184144-002503	-2	3902.97024417	-2	710.43554025	3797.24380811	3799.60607402	3809.07937915	570.842776383	275.653520192
J175001-293130	-2	3889.15132247	-2	1209.35729708	3797.37069571	3799.13505889	3806.22867402	1049.80093366	590.502819048
J180848-251501	-2	3882.32264397	-2	1452.09205363	3802.54466915	3803.57966058	3807.74127776	1009.32293291	632.548044604
J174400-321758	-2	3973.96246925	-2	579.812954757	3805.44529593	3805.99586799	3808.71518902	548.998363412	204.452578605
J175835-215107	-2	4126.25712556	-2	728.311241307	3808.76131954	3816.81639376	3848.87831272	611.983926664	312.140812692
J171403-420818	-2	3964.6693193	-2	1026.46483191	3814.97167003	3818.00190363	3830.1149349	760.766943001	466.864162381
J174644-283208	-2	4292.95167275	-2	1347.45448455	3820.93256789	3838.41944168	3907.58935174	1257.66138725	671.27327088
J180014-254452	-2	4535.78988461	-2	683.068345398	3821.20413721	3844.65224196	3937.05269105	645.244363656	271.122217716
J183246-161212	-2	3833.89888817	-2	1485.99719348	3839.90875379	3839.7666684	3840.0573935	1023.79668159	621.835654599
J182760-134359	-2	3924.25638257	-2	1509.02354701	3841.0868041	3843.91634416	3855.23867616	1156.95357792	690.250770743
J174844-230316	-2	3960.11199375	-2	1486.10965219	3846.14093358	3850.40468411	3867.42598076	1146.0728249	680.517891887
J174204-202128	-2	4009.50322856	-2	980.161587375	3849.51270317	3853.10871748	3867.47111429	686.263927993	416.279655251
J172153-254517	-2	3930.8294198	-2	1523.94423647	3853.60474164	3853.95273397	3855.44995672	959.273890823	611.457829901
J175937-250020	-2	3870.67802287	-2	1775.48707278	3854.78571028	3855.3378584	3857.66445107	1338.79868233	758.690175916
J175226-311916	-2	3921.82209753	-2	2040.18032396	3856.49271937	3857.47147961	3861.40585765	1448.82345092	811.250646269
J080054-282415	-2	3873.78840634	-2	2131.39460316	3858.57096921	3858.27121946	3858.217529	1139.63974678	685.7004768
J185836+074710	1873.6788389	5187.64519643	2304.53199605	2807.99761563	3860.96486533	3923.71491953	4165.27270672	3023.54348013	1860.59129818
J172841-361537	-2	3923.60021561	-2	844.400801657	3862.17063168	3857.52890337	3856.38878889	674.704490173	380.876675861
J181956-022709	-2	3919.80026237	-2	1933.56619035	3866.83461211	3866.42876246	3866.37424702	1200.20591047	726.337510184
J174414-325043	-2	3523.42224983	-2	1184.29989193	3866.88368025	3587.01974021	3495.58046102	891.344390649	546.339093353
J175704-295044	-2	4061.91751923	-2	1015.98878469	3870.71679292	3875.20054383	3893.09783925	756.427754076	460.462743663
J173541-271758	-2	4529.65738725	-2	1202.61330081	3871.44839851	3895.95393707	3992.47816903	1050.4106736	603.451725156
J173046-251144	-2	4240.48519728	-2	1230.47072321	3874.55344738	3888.93551371	3945.94180525	994.05265886	559.502950894
J172821-264859	-2	4547.85123535	-2	627.740110312	3878.00484601	3901.35237178	3993.38427841	566.374761258	202.83526016
J173533-285319	-2	3938.72538436	-2	1159.05182641	3878.56069961	3879.54719186	3883.57820497	917.140825145	544.588502892
J180220-324033	-2	3974.21401557	-2	1047.3568424	3886.67178284	3889.69305827	3901.7755731	785.313001534	452.715958474
J174701-245440	-2	3953.56675839	-2	813.600752706	3888.18610009	3885.39705783	3884.72599155	638.418140457	352.938580121
J175506-223809	-2	3994.29240272	-2	698.628232759	3903.00973108	3903.24640293	3904.42549086	613.241423004	280.528860581
J180050-234953	-2	4285.61445712	-2	1093.72334202	3903.89256584	3916.11384037	3964.62798888	969.10008992	542.582292446
J182018-103140	-2	4092.11657031	-2	1130.14976685	3915.28567839	3919.88781051	3938.25484936	868.630922227	529.957649244
J173612-323907	-2	5139.42746759	-2	883.590747016	3920.21384352	3965.3670555	4141.06091751	855.901833983	450.257644189
J181946-240919	-2	3987.47792485	-2	729.248743731	3921.39483149	3921.70639977	3923.1104041	548.110055523	269.860972614
J164908-422407	-2	4033.51839377	-2	2326.04350687	3924.30005027	3924.25611554	3924.67833026	1493.09086477	847.089792348
J182440-254114	-2	4204.07031548	-2	2159.33740527	3940.42509097	3949.06102984	3983.41920971	1563.04426807	929.49422221
J183214-134257	-2	4062.22136701	-2	921.159402714	3957.48615913	3956.24398088	3955.98355505	643.831286739	382.930821421
J183851-125724	-2	5108.57875572	-2	2389.30415788	3957.84044138	4009.87426226	4211.58606417	2427.69431023	1415.65293735
J175014-383117	-2	4054.92216343	-2	2036.31650746	3966.82258889	3966.76027138	3966.93974175	1213.68249956	739.09921573
J183353+011218	1528.29694831	4080.26813366	2506.59011126	2549.35972583	3971.5088577	3972.26451586	3975.29012877	1490.96772664	828.4613052
J173639-380348	-2	4060.84554266	-2	1223.13304152	3973.64940854	3974.46725897	3977.78495243	832.428648193	527.723472069
J174544-284232	-2	4129.85801731	-2	1003.81298962	3984.00725879	3985.25729098	3990.31545449	920.572207724	514.737571343
J174259-152215	-2	4081.07357114	-2	2265.54019567	3985.74221686	3987.79613864	3996.00501489	1395.87700481	776.092781622
J180103-193346	-2	4038.44538413	-2	1397.23660201	3993.99486637	3976.39162819	3971.92874269	981.533888727	619.112941658
J164027-404939	-2	4051.68137915	-2	1117.25231346	3996.90488548	3999.63900975	4010.5752479	850.550450378	464.10894775
J172210-305125	-2	4082.38314474	-2	1900.78006228	3999.41717391	3999.71723929	4000.98705786	1277.28420068	774.722447001
J201559+371314	1616.59494459	4038.77694655	831.489442389	921.249418579	4001.83047563	4003.08489815	4008.17612791	684.782761219	374.359653863
J174359-255833	-2	4239.67720875	-2	1673.72357161	4002.33649277	4011.0152713	4045.55229185	1319.57121387	787.808479854
J192744+171517	1628.45130821	4045.44157177	679.342904295	738.570141637	4003.21752519	4003.90645508	4006.7743333	574.631786605	271.844606773
J190816+094233	1521.29853116	4231.87295232	1160.71979877	1317.34544028	4004.6556846	4009.63518736	4029.49982475	926.076568714	585.811383175
J182314-125254	-2	4112.81219932	-2	2238.95562497	4010.5827466	4010.6171325	4011.00593006	1536.59411528	874.893281042
J183003-091438	-2	4162.62468246	-2	771.791639741	4023.94515133	4025.91121241	4033.82925014	661.340750858	334.623428751
