########## PTA Model Header ##########
# Date Generated : 2019-11-22 18:40:38.173075
# n_psrs : 69
# n_timed : 69
# lumDistType : lnorm
# gpsFrac : None
# rn_gamma : None
# Trxs : [33.7197  33.7197  22.8075  35.7741  24.2386  30.0696  27.4596  31.8557 29.5733  19.81504 25.0422  42.5793  33.5055  29.8144  22.1438  40.0831 57.5452 ]
# velmean : 0.0
# rn_beta : None
# interp : True
# nus : [0.7   0.733 0.766 0.799 0.832 0.865 0.898 0.931 0.964 0.997 1.03  1.063 1.096 1.129 1.162 1.195 1.228 1.261 1.294 1.327 1.36  1.393 1.426 1.459 1.492 1.525 1.558 1.591 1.624 1.657 1.69  1.723 1.756 1.789 1.822 1.855 1.888 1.921 1.954 1.987 2.02  2.053 2.086 2.119 2.152 2.185 2.218 2.251 2.284 2.317 2.35  2.383 2.416 2.449 2.482 2.515 2.548 2.581 2.614 2.647 2.68  2.713 2.746 2.779 2.812 2.845 2.878 2.911 2.944 2.977 3.01  3.043 3.076 3.109 3.142 3.175 3.208 3.241 3.274 3.307 3.34  3.373 3.406 3.439 3.472 3.505 3.538 3.571 3.604 3.637 3.67  3.703 3.736 3.769 3.802 3.835 3.868 3.901 3.934 3.967]
# brokenSI : None
# electronModel : ne2001
# radialDistType : gauss
# ref_freq : 1400.0
# rn_lnC2 : None
# rn_delta : None
# Gains : [2.22040094 2.22040094 2.1660596  2.33826187 2.23257129 2.09581348 2.11940045 2.06211821 2.06773835 1.93309094 1.80634188 1.96668951 2.20205868 2.03430475 1.45751746 1.34149389 0.96991301]
# ra_lim : None
# velDistType : gauss
# simean : -1.6
# pmean : 1.5
# arguments : None
# pDistType : lorimer12
# velsigma : 86.17
# Eps : [0.1  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01]
# lumsigma : 0.9
# brokenFrac : None
# t_int : 3600.0
# rx_freq : [0.7  0.74 0.8  0.9  1.   1.25 1.5  1.75 2.   2.25 2.5  2.75 3.   3.25 3.5  3.75 4.  ]
# rn_alpha : None
# ndet : 0
# ctrfreq : 2.3385000000000002
# sisigma : 0.35
# psigma : 0.58
# gpsA : None
# zscale : 0.5
# bw : 1.6385
# dec_lim : (90, -46)
# lummean : -1.1
############ End Header #############
#
#
# Name Period_ms Pdot DM t_scatter Width_ms GL GB RA DEC S1400 L1400 SPINDEX DTRUE X Y Z sigma_toa sigma_tel sigma_dm sigma_w sigma_j   aeff_frac 
J185947+285204	3.35765083432	8.8891204304e-21	18.4247779846	1.79827714192e-06	0.0426836751894	59.8429354304	11.0574841903	284.944110355	28.8678269512	0.179166362444	0.439743029874	-1.14043235495	1.566647334	1.32945609444	7.72757121114	0.300473173904	0.173268906112	0.00656366434622	0.148804561586	0.0885225089279	0.0412219300222	1.0
J183335-174925	2.64404187619	4.31029678097e-19	4.69733333588	2.43204413801e-07	0.156922431636	15.050793846	-4.22119583834	278.394242004	-17.8235835851	3.82993757146	0.679103048131	-1.27926619454	0.421087153711	0.109049293342	8.09446091259	-0.0309950193068	0.20242072322	0.0125851378048	0.147063536639	0.138521044201	0.134483171808	1.0
J204638+334131	1.31716280724	1.24398363795e-20	22.4196338654	7.13273421606e-06	0.0932630567595	75.7857314849	-5.95582036701	311.65681181	33.6918924727	0.807942412344	2.92169289365	-1.73845679618	1.90163463521	1.83346424282	8.0355763651	-0.197316607236	0.209613433235	0.0097022013555	0.185631183832	0.0968747762347	0.0564128608806	1.0
J175404+013715	3.77966094604	9.78067020029e-21	14.2302560806	5.29601765617e-07	0.0652882565856	27.7555105684	13.4893746682	268.517592828	1.62072184669	0.261903713245	0.196271137755	-1.55681098824	0.865680016054	0.392025332917	7.75505628386	0.201932880746	0.236655455979	0.00811769998475	0.205543326783	0.117012172899	0.0668975546321	1.0
J233050+282220	5.70165794568	1.89788808825e-20	26.7561664581	9.0641915793e-05	0.065660256184	102.169278793	-31.2291310977	352.707345887	28.3720945121	0.157206168226	0.320285116413	-1.67362367997	1.42736021569	1.19311021001	8.75729000191	-0.740031801344	0.372635899288	0.00814079366173	0.345935920965	0.138273567622	0.0826326921625	1.0
J051512-265153	3.93696230835	1.54879760746e-21	40.4879188538	4.62049962946e-06	0.192414634723	-130.888232739	-31.9853656059	78.8020019388	-26.8646024854	0.813445370998	4.61033488242	-2.52662910347	2.38068557351	-1.52653468311	9.82177715821	-1.26105543305	0.401771895915	0.0139358836267	0.335840503047	0.22008544706	0.201218301489	1.0
J204859+212122	9.00480418133	1.52674619167e-20	36.0369529724	2.98816113668e-05	0.125389936607	66.2047179706	-13.927645651	312.247512106	21.3560129566	0.320934453421	1.87585313078	-1.43080302027	2.41763784251	2.14708608674	7.55323338705	-0.581916707324	0.403848891012	0.0112498518216	0.328631270328	0.234454378863	0.198311805705	1.0
J232108+574127	2.6881679075	2.35896352206e-20	24.8500328064	0.000179597188227	0.0186216614619	111.074537576	-3.08721756965	350.28537895	57.6907993254	0.0418042274795	0.0897377095327	-1.64338338815	1.46513414273	1.36515222905	9.02607151538	-0.0789063268158	0.456433818064	0.00433535508796	0.414239484812	0.191621199746	0.016091457132	1.0
J045728+004431	2.4141035001	1.29088993065e-20	24.2654037476	0.000365550140393	0.0331562798547	-161.675245063	-24.7476721309	74.3670252166	0.741894292848	0.600991252524	0.598626227749	-1.26127429543	0.998030457125	-0.284965591135	9.36040917501	-0.417798344628	0.583830371145	0.0057849333416	0.58280542322	0.0340921615999	0.0271514163295	1.0
J234013+641040	1.86329665216	3.18566883637e-20	49.163066864	4.10066077531e-05	0.0346565899945	115.271739116	2.37042976706	355.055460131	64.1778707751	0.0492870789779	0.205183736958	-1.20602577749	2.04035119874	1.84349696514	9.37030480979	0.0843889316096	0.605136025577	0.00591436842939	0.53231206075	0.287747284396	0.0249330598711	1.0
J212545-362540	4.80828845979	3.89754302425e-21	37.7389373779	3.27236584187e-06	0.225755567741	7.45595669611	-45.8327299137	321.437745496	-36.427708837	0.368718320976	1.31441779804	-2.4421266272	1.88807550003	0.170708072529	7.19559599709	-1.3543330628	0.832118806157	0.0150950548602	0.751454879002	0.357084600205	0.260905044822	1.0
